alpha,feature,coefficient
3.224590545296398,s3_x_s4,-0.0
4.237587160604064,age,0.0
4.237587160604064,sex,-3.836462197263749
4.237587160604064,bmi,25.571686192813527
4.237587160604064,bp,12.083005303015733
4.237587160604064,s1,-0.0
4.237587160604064,s2,-0.0
4.237587160604064,s3,-9.329625755079602
4.237587160604064,s4,0.0
4.237587160604064,s5,19.14521008713882
4.237587160604064,s6,0.07503293636019893
4.237587160604064,bmi_x_bp,3.612832936762494
4.237587160604064,bmi_x_s5,0.0
4.237587160604064,s1_minus_s2,-0.0
4.237587160604064,s3_x_s4,-0.0
5.568813990945267,age,0.0
5.568813990945267,sex,-1.5603636550023825
5.568813990945267,bmi,25.625766809917454
5.568813990945267,bp,10.93800487675784
5.568813990945267,s1,-0.0
5.568813990945267,s2,-0.0
5.568813990945267,s3,-7.513313935045775
5.568813990945267,s4,0.0
5.568813990945267,s5,18.696369582177166
5.568813990945267,s6,0.0
5.568813990945267,bmi_x_bp,2.4377616389677277
5.568813990945267,bmi_x_s5,0.0
5.568813990945267,s1_minus_s2,-0.0
5.568813990945267,s3_x_s4,-0.0
7.318242219076182,age,0.0
7.318242219076182,sex,-0.0
7.318242219076182,bmi,25.42797600004235
7.318242219076182,bp,9.717307081617301
7.318242219076182,s1,-0.0
7.318242219076182,s2,-0.0
7.318242219076182,s3,-5.696662983512041
7.318242219076182,s4,0.0
7.318242219076182,s5,18.026923908544283
7.318242219076182,s6,0.0
7.318242219076182,bmi_x_bp,0.9089274859264604
7.318242219076182,bmi_x_s5,0.0
7.318242219076182,s1_minus_s2,-0.0
7.318242219076182,s3_x_s4,-0.0
9.617248711152964,age,0.0
9.617248711152964,sex,-0.0
9.617248711152964,bmi,24.713732498563637
9.617248711152964,bp,8.3654177250462
9.617248711152964,s1,-0.0
9.617248711152964,s2,-0.0
9.617248711152964,s3,-4.147566043211605
9.617248711152964,s4,0.0
9.617248711152964,s5,17.164198823036173
9.617248711152964,s6,0.0
9.617248711152964,bmi_x_bp,0.0
9.617248711152964,bmi_x_s5,0.0
9.617248711152964,s1_minus_s2,-0.0
9.617248711152964,s3_x_s4,-0.0
12.638482029342972,age,0.0
12.638482029342972,sex,-0.0
12.638482029342972,bmi,23.678440455242733
12.638482029342972,bp,6.3866380822927376
12.638482029342972,s1,-0.0
12.638482029342972,s2,-0.0
12.638482029342972,s3,-2.11862901371112
12.638482029342972,s4,0.0
12.638482029342972,s5,16.126249218247125
12.638482029342972,s6,0.0
12.638482029342972,bmi_x_bp,0.0
12.638482029342972,bmi_x_s5,0.0
12.638482029342972,s1_minus_s2,-0.0
12.638482029342972,s3_x_s4,-0.0
16.608827826277167,age,0.0
16.608827826277167,sex,-0.0
16.608827826277167,bmi,22.177667818851766
16.608827826277167,bp,3.8346920235648323
16.608827826277167,s1,0.0
16.608827826277167,s2,0.0
16.608827826277167,s3,-0.0
16.608827826277167,s4,0.0
16.608827826277167,s5,14.60576321459504
16.608827826277167,s6,0.0
16.608827826277167,bmi_x_bp,0.0
16.608827826277167,bmi_x_s5,0.0
16.608827826277167,s1_minus_s2,-0.0
16.608827826277167,s3_x_s4,-0.0
21.826447283974872,age,0.0
21.826447283974872,sex,-0.0
21.826447283974872,bmi,19.495525452920532
21.826447283974872,bp,0.7232305186379852
21.826447283974872,s1,0.0
21.826447283974872,s2,0.0
21.826447283974872,s3,-0.0
21.826447283974872,s4,0.0
21.826447283974872,s5,11.812370251615793
21.826447283974872,s6,0.0
21.826447283974872,bmi_x_bp,0.0
21.826447283974872,bmi_x_s5,0.0
21.826447283974872,s1_minus_s2,0.0
21.826447283974872,s3_x_s4,-0.0
28.68316813342015,age,0.0
28.68316813342015,sex,-0.0
28.68316813342015,bmi,15.029328981682596
28.68316813342015,bp,0.0
28.68316813342015,s1,0.0
